TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
2.20.25.630	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
4.10.450.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.630.150	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.70.980	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.25.40.540	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.360.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.30.70	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.950.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.30.230	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.3560.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.11060	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.70.1000	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.440.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.170.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.5.260	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.870.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.50.80.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1360.210	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.70.120	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1360.140	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.10180	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.1480	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.1180	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.140.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.870.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.1120.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.58.2050	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.40.50.740	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.700.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.940.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.190.140	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.56.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.1620.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.10260	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.31.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.150.110	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.1160.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.58.1900	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.1290.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1490.80	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.30.770	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.600.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.370.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.357.70	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.10730	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.1300.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.11990	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.1040.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.2700	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.287.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.130.10.110	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.1260	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.120.780	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.520	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.1200.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.170.210.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.120.330	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.5.710	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.720.90	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.460.80	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.418.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.20.80.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.472.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.70.940	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.150.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.40.30.180	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.40.4060	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.1390.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.25.40.270	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.20.25.190	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.40.2170	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.357.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.50.20.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1330.40	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
4.10.910.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.1030.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.730.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.58.670	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.10.20.360	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.20.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.3970.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.1210	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.200.160	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.70.98.110	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.2380.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.20.60	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.1170	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.8.100	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.10.20.550	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1370.100	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.260.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.10580	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.1700.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.479.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.1690.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.40.1480	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1560.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.437.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.60.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.246.140	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.1060.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.420.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.15.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.40.780	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.5.270	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1360.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.1760.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.12710	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.60.40.1150	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.3200.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.30.50	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.25.40.500	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.1260.60	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.150.780	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.418.40	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.950.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.940.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.8.140	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.70.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.50.10240	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.1330.210	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.160.380	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.40.120	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.418.50	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.360.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.1080.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.274.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.168.20	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.120.1070	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.30.870	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.10.280.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.230.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.540	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.140.90	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.170.40	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.40.1230.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.300.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.2320.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.20.120.180	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.70.1010	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.30.33.40	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.390.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
1.10.10.2420	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.90.1170.40	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.10.25.10	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
3.30.110.30	-	0.999999999999619	-3.80973030900122e-13	1	0	0	479	5448
2.40.37.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1380.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.25.40.190	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.10.1540	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.50.40.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.645.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.420.60	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.287.190	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.25.40.330	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.5.210	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.290.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1120.50	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1170.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.10050	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.1170.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.390.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.930.40	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.30.110	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.1300.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.950.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.120.820	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.20.90.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.25.40.150	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.245.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.12160	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.720	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.287.990	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.10.250	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.720.150	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.30.170.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.1620.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.20.20.105	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.499.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.630	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.1970	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.240.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.20.20.330	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.850.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.533.30	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1740.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.58.610	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.470.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.530.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.170.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.300.12	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.379.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.340.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.500.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.1370.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.60.130.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.25.40.320	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.1180.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.170.150.30	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
4.10.1170.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.180	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.460.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
4.10.640.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1440.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.70.210.12	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1490.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.449.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.33.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
4.10.260.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.11860	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.170.150.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.11840	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.8.870	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.30.29.220	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.2260.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1080.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1490.120	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.10540	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
4.10.1050.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.1250.40	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.20.19.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.8.720	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.40.180	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.12190	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1550.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.3520.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.70.141	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.70.50.40	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.150.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.1260.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.300.130	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1050.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.170.120.12	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.11850	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.10.250.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.90.470.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.120.10.100	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.960.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.70.20.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.10.455.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1810.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.1460.20	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.10.20.500	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.720.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.1370.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.20.120.1120	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.200.30	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.1490	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.60.40.2440	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
2.40.10.230	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
1.25.70.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.10.250.10	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.30.2020.30	-	1.00000000000055	5.45323335099379e-13	2	0	0	479	5448
3.40.50.80	-	1.0000000000008	8.04221566898888e-13	8	0	0	479	5448
3.90.1300.10	-	1.0000000000008	8.04221566898888e-13	8	0	0	479	5448
3.30.1330.30	-	1.0000000000008	8.04221566898888e-13	8	0	0	479	5448
3.30.565.10	-	1.0000000000008	8.04221566898888e-13	8	0	0	479	5448
1.20.5.350	-	1.0000000000008	8.04221566898888e-13	8	0	0	479	5448
1.10.357.40	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.30.230.70	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.10.129.90	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.10.20.230	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
2.30.40.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
2.110.10.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
1.10.196.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.10.200.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
1.10.1280.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.30.900.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
1.10.3430.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
1.20.90.10	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
3.40.1190.20	-	1.00000000000257	2.57216608475054e-12	6	0	0	479	5448
2.60.120.1020	-	1.00000000000282	2.81966807067024e-12	12	0	0	479	5448
3.30.530.20	-	1.00000000000282	2.81966807067024e-12	12	0	0	479	5448
2.10.90.10	-	1.00000000000688	6.87699927574368e-12	13	0	0	479	5448
2.100.10.20	-	1.00000000000688	6.87699927574368e-12	13	0	0	479	5448
1.10.640.10	-	1.00000000000688	6.87699927574368e-12	13	0	0	479	5448
3.10.50.10	-	1.00000000000726	7.25919280102654e-12	17	0	0	479	5448
1.10.287.600	-	1.00000000000726	7.25919280102654e-12	17	0	0	479	5448
2.60.40.1730	-	1.00000000000765	7.65489351906208e-12	15	0	0	479	5448
3.20.20.100	-	1.00000000000765	7.65489351906208e-12	15	0	0	479	5448
3.40.50.1440	-	1.00000000000808	8.08271992004596e-12	16	0	0	479	5448
3.60.15.10	-	1.00000000000808	8.08271992004596e-12	16	0	0	479	5448
3.30.1330.20	-	1.00000000000808	8.08271992004596e-12	16	0	0	479	5448
3.40.525.10	-	1.0000000000111	1.1099392127039e-11	14	0	0	479	5448
1.20.5.1160	-	1.0000000000111	1.1099392127039e-11	14	0	0	479	5448
2.40.100.10	-	1.00000000001375	1.37453111656195e-11	19	0	0	479	5448
2.40.70.10	-	1.00000000001376	1.37572543618363e-11	20	0	0	479	5448
3.40.50.1240	-	1.00000000001446	1.44567004067924e-11	32	0	0	479	5448
1.10.630.10	-	1.00000000001807	1.80674632914403e-11	75	0	0	479	5448
1.10.490.10	-	1.00000000001846	1.84571399353185e-11	34	0	0	479	5448
3.40.33.10	-	1.00000000001852	1.85173748338995e-11	35	0	0	479	5448
2.40.128.20	-	1.00000000001894	1.89426777802103e-11	23	0	0	479	5448
3.80.20.20	-	1.00000000001895	1.89508890837323e-11	47	0	0	479	5448
3.10.100.10	-	1.00000000002366	2.36648084767454e-11	225	0	0	479	5448
2.60.40.790	-	1.00000000002429	2.4286904338437e-11	22	0	0	479	5448
2.70.170.10	-	1.00000000002601	2.60145060230188e-11	97	0	0	479	5448
2.60.40.3330	-	1.00000000002926	2.92639215132756e-11	60	0	0	479	5448
