TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
2.40.10.190	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1370.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.770	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.20.360	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.420.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.2460	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.960.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1490.80	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.168.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.190.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1300.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.12000	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.2050	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.120.1040	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.8.1120	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.20.60	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.180	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.70.50.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3370.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.20.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.970.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.540	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1620.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.460	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.15.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.160.190	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.1030.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.40.210	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.280	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.110.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.2570	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.29.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.950.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1480.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1280.190	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10320	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.65.10.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.270	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1360.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.430	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.196.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.360.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.20.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.280.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1440.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.500	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1330.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.2380.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.70.98.110	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.170.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
4.10.450.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10420	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.238.110	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.479.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.210	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.2030	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.1260	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.620.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1610.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
4.10.530.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.20.28.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1890	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1370.100	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.700.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.140	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.1480	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.287.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.50.80.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.1760	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.950.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.5.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.2170	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3450.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.11540	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.8.1290	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.770	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.8.100	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.550	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.450.320	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.1220	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.660	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.150	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1000.50	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.730.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
4.10.950.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1480.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.20.25.630	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.60.21.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.1960	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
4.10.910.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3560.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.274.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.4060	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.910.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.1750	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.790	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.40.30.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.360.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1010.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.15.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.140.140	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.390.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1760.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.7700	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.440.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1090.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.420.210	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.720.90	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.120.330	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.1450	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.479.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1120.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3580.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1160.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1230.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3290.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.390	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.20.25.190	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.1480	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1820.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.437.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.1070	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.450.580	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1800.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.42.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.2700	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.5.120	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.246.140	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.70.40.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.460.80	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.490	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.290.60	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.430.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1080.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.50.50.80	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.140.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.840	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.940	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.150.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.40.50.360	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.1130	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1300	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.1950	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.390.60	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1050	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.11060	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.780	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.2350.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.1900	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.30.230	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.140.100	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.11.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.50.30.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1690.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.1170.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.12710	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1200.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.230.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.780	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.70.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.11990	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.109.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.140.90	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.120	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1440	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.170.210.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.300.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1040.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.357.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1610	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.140.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.40.30.180	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.160	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.2420	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.20.28.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.20.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.110	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.357.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.2150	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.2660	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1140.32	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1190.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.1860.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.20.620	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1000.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1340	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.820	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.1370	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10240	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.1290.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.260.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.120	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1230.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.930.12	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.960	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.200.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1230.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.630.150	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.33.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.880	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1440.180	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.620.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.20.80.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.600.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.180.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.34.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1060.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.31.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1470.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.520	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10180	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.1600	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.370.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1900.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1240.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.640	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.30.22.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.5.260	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.418.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.210	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.1000	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.540	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.246.190	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.132.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1700.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.20.20.120	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.2410	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.60.40.2130	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.1130	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1340.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.90.770.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1560.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1360.210	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.472.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.870.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.670	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.860.20	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1590	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.1270.350	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.440	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.1260	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1490.140	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.980	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.300	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1320.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3630.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10580	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.500	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.40.50.550	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.25.40.250	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.140.80	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.70.380	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.70.70.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.1390.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.20.550	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1360.70	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
2.40.128.180	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.150.250	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.470.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.120.1110	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
4.10.49.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.10.1700	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1200.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.81.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.1450.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.3270.10	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.40.50.10730	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.418.40	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.10.287.440	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.870.30	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.58.400	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.30.1490.50	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
3.10.20.710	-	0.99999999999609	-3.91010140932124e-12	1	0	0	313	5448
1.20.80.10	-	0.999999999996727	-3.27256733926836e-12	24	0	0	313	5448
3.30.559.40	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
3.50.7.10	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
3.40.50.10330	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
3.30.559.70	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
2.60.34.10	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
3.40.47.10	-	0.999999999998508	-1.49199814235512e-12	10	0	0	313	5448
3.30.530.20	-	0.999999999999199	-8.00738113499562e-13	12	0	0	313	5448
1.20.1510.10	-	0.999999999999199	-8.00738113499562e-13	12	0	0	313	5448
2.60.120.1020	-	0.999999999999199	-8.00738113499562e-13	12	0	0	313	5448
2.120.10.80	-	1.00000000000005	5.06559665942747e-14	17	0	0	313	5448
3.60.20.10	-	1.00000000000005	5.06559665942747e-14	17	0	0	313	5448
3.30.1490.20	-	1.00000000000095	9.46162185017741e-13	18	0	0	313	5448
3.40.720.10	-	1.00000000000095	9.46162185017741e-13	18	0	0	313	5448
2.10.90.10	-	1.00000000000346	3.45995792787572e-12	13	0	0	313	5448
1.10.640.10	-	1.00000000000346	3.45995792787572e-12	13	0	0	313	5448
1.25.40.90	-	1.00000000000356	3.55716793011494e-12	16	0	0	313	5448
3.20.20.100	-	1.00000000000603	6.03445165697837e-12	15	0	0	313	5448
2.60.40.820	-	1.00000000000611	6.11299783037087e-12	21	0	0	313	5448
3.40.1110.10	-	1.00000000000611	6.11299783037087e-12	21	0	0	313	5448
1.10.150.50	-	1.00000000000611	6.11299783037087e-12	21	0	0	313	5448
2.40.100.10	-	1.00000000000613	6.13152883517157e-12	19	0	0	313	5448
2.40.128.20	-	1.0000000000088	8.80073040395317e-12	23	0	0	313	5448
1.20.5.1160	-	1.00000000000901	9.00776597631145e-12	14	0	0	313	5448
3.40.525.10	-	1.00000000000901	9.00776597631145e-12	14	0	0	313	5448
1.10.20.10	-	1.00000000001114	1.11381447954114e-11	38	0	0	313	5448
2.60.40.3330	-	1.00000000001773	1.77275249097425e-11	60	0	0	313	5448
